FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-4.436781E-04,+0.000000E+00,-6.705864E+01,+3.141593E+00
+2.441406E-01,+2.887889E-04,-1.831282E-05,-7.077097E+01,-6.332768E-02
+4.882812E-01,+3.792263E-05,+9.375513E-06,-8.816438E+01,+2.423674E-01
+7.324219E-01,-1.897651E-05,-2.037640E-05,-9.110527E+01,-2.320637E+00
+9.765625E-01,-2.272987E-06,+2.732506E-05,-9.123883E+01,+1.653788E+00
+1.220703E+00,+1.096297E-05,-9.991602E-06,-9.657540E+01,-7.390754E-01
+1.464844E+00,+7.129529E-06,-1.353004E-06,-1.027851E+02,-1.875445E-01
+1.708984E+00,-8.476109E-06,+2.032190E-06,-1.011933E+02,+2.906279E+00
+1.953125E+00,+4.071073E-06,-1.991667E-05,-9.383790E+01,-1.369168E+00
+2.197266E+00,-1.399781E-05,+3.062739E-05,-8.945396E+01,+1.999485E+00
+2.441406E+00,+7.637983E-06,-1.212549E-05,-9.687470E+01,-1.008673E+00
+2.685547E+00,+4.352317E-06,+1.907178E-06,-1.064628E+02,+4.129964E-01
+2.929688E+00,-1.074797E-05,+4.719313E-06,-9.860780E+01,+2.727849E+00
+3.173828E+00,+8.554122E-06,-7.548842E-06,-9.885529E+01,-7.230508E-01
+3.417969E+00,-1.001922E-06,-1.303418E-05,-9.767274E+01,-1.647514E+00
+3.662109E+00,-3.198401E-06,+2.202876E-05,-9.304961E+01,+1.714981E+00
+3.906250E+00,+6.095182E-06,-1.103479E-05,-9.798827E+01,-1.066143E+00
+4.150391E+00,-1.454446E-06,+7.151768E-06,-1.027357E+02,+1.771429E+00
+4.394531E+00,-1.313830E-06,-1.706982E-06,-1.133349E+02,-2.226774E+00
+4.638672E+00,+3.263596E-06,-5.830114E-06,-1.035026E+02,-1.060474E+00
+4.882812E+00,-5.285063E-06,+7.450798E-07,-1.054535E+02,+3.001537E+00
+5.126953E+00,+4.259269E-06,+1.331086E-06,-1.070086E+02,+3.028986E-01
+5.371094E+00,-4.160230E-06,+1.438687E-06,-1.071271E+02,+2.808647E+00
+5.615234E+00,+4.342836E-06,+3.756605E-06,-1.048185E+02,+7.131450E-01
+5.859375E+00,-4.099930E-06,-5.494417E-06,-1.032792E+02,-2.211861E+00
+6.103516E+00,-2.554017E-06,+1.753976E-06,-1.101775E+02,+2.539814E+00
+6.347656E+00,+7.248224E-06,-1.644356E-06,-1.025774E+02,-2.230872E-01
+6.591797E+00,-6.933351E-06,-2.306517E-06,-1.027253E+02,-2.820439E+00
+6.835938E+00,+5.139992E-06,+3.836200E-06,-1.038578E+02,+6.411569E-01
+7.080078E+00,-7.887428E-06,-9.229162E-07,-1.020022E+02,-3.025111E+00
+7.324219E+00,+3.615778E-06,-7.944413E-07,-1.086312E+02,-2.162786E-01
+7.568359E+00,+1.630393E-07,+8.955330E-06,-1.009569E+02,+1.552593E+00
+7.812500E+00,+3.018216E-06,-7.473619E-06,-1.018732E+02,-1.186976E+00
+8.056641E+00,-5.595419E-06,+8.296811E-07,-1.049489E+02,+2.994387E+00
+8.300781E+00,+3.208389E-06,+5.667703E-06,-1.037246E+02,+1.055689E+00
+8.544922E+00,+2.423962E-06,+6.108577E-06,-1.036461E+02,+1.193040E+00
+8.789062E+00,+8.745823E-06,-1.795287E-05,-9.399250E+01,-1.117478E+00
+9.033203E+00,-3.220266E-06,+3.047918E-06,-1.070642E+02,+2.383683E+00
+9.277344E+00,-7.493738E-06,+3.228910E-06,-1.017664E+02,+2.734751E+00
+9.521484E+00,+5.393352E-06,+1.453118E-06,-1.050585E+02,+2.631783E-01
+9.765625E+00,-1.440792E-05,+8.297809E-06,-9.558396E+01,+2.619067E+00
+1.000977E+01,+2.397397E-05,-2.037894E-06,-9.237393E+01,-8.480058E-02
+1.025391E+01,-2.905591E-06,-8.483615E-06,-1.009467E+02,-1.900769E+00
+1.049805E+01,-5.651785E-06,-1.236339E-05,-9.733308E+01,-1.999571E+00
+1.074219E+01,-3.105228E-06,+1.196447E-05,-9.815903E+01,+1.824731E+00
+1.098633E+01,-1.177499E-06,-8.299176E-06,-1.015327E+02,-1.711737E+00
+1.123047E+01,+3.753045E-07,+1.519581E-05,-9.636288E+01,+1.546103E+00
+1.147461E+01,+1.263566E-05,-1.313426E-05,-9.478642E+01,-8.047437E-01
+1.171875E+01,-2.774777E-06,-6.291283E-06,-1.032533E+02,-1.986184E+00
+1.196289E+01,-2.710840E-05,-1.712378E-05,-8.987969E+01,-2.578206E+00
+1.220703E+01,-7.141821E-06,+4.236642E-05,-8.733788E+01,+1.737799E+00
+1.245117E+01,+1.475522E-05,-2.279589E-08,-9.662108E+01,-1.544936E-03
+1.269531E+01,+1.428160E-05,+2.263710E-06,-9.679669E+01,+1.571975E-01
+1.293945E+01,-3.230612E-08,-1.679246E-05,-9.549770E+01,-1.572720E+00
+1.318359E+01,-1.344143E-07,+1.702654E-05,-9.537720E+01,+1.578691E+00
+1.342773E+01,+6.435997E-06,-2.292648E-05,-9.246382E+01,-1.297117E+00
+1.367188E+01,-1.276092E-05,-5.307299E-06,-9.718948E+01,-2.747453E+00
+1.391602E+01,-5.717054E-06,+1.124714E-05,-9.798103E+01,+2.041071E+00
+1.416016E+01,+1.383108E-05,-1.421444E-06,-9.713725E+01,-1.024122E-01
+1.440430E+01,-8.877550E-06,+1.324423E-06,-1.009385E+02,+2.993497E+00
+1.464844E+01,-9.431074E-06,+5.432358E-06,-9.926444E+01,+2.619002E+00
+1.489258E+01,+1.777629E-05,-4.013802E-06,-9.478722E+01,-2.220712E-01
+1.513672E+01,-1.337785E-05,-3.878909E-06,-9.712170E+01,-2.859381E+00
+1.538086E+01,+1.133279E-05,+7.625121E-06,-9.729148E+01,+5.922625E-01
+1.562500E+01,-1.939304E-06,-3.781296E-06,-1.074330E+02,-2.044685E+00
+1.586914E+01,-7.430841E-06,+1.999706E-06,-1.022756E+02,+2.878711E+00
+1.611328E+01,+9.164780E-06,-8.904833E-06,-9.787042E+01,-7.710133E-01
+1.635742E+01,-8.186169E-06,+2.921694E-06,-1.012177E+02,+2.798779E+00
+1.660156E+01,-1.608390E-06,+1.104202E-05,-9.904785E+01,+1.715440E+00
+1.684570E+01,+7.380078E-06,-9.086139E-06,-9.863205E+01,-8.886396E-01
+1.708984E+01,+9.779502E-07,+1.179756E-06,-1.162926E+02,+8.786546E-01
+1.733398E+01,-6.188073E-06,+2.338983E-06,-1.035889E+02,+2.780210E+00
+1.757812E+01,+1.574177E-06,-4.257828E-06,-1.068598E+02,-1.216668E+00
+1.782227E+01,+1.553698E-06,+9.138373E-07,-1.148824E+02,+5.316750E-01
+1.806641E+01,-7.296584E-06,+6.177717E-06,-1.003903E+02,+2.439042E+00
+1.831055E+01,+9.667672E-06,-2.739093E-06,-9.995823E+01,-2.760893E-01
+1.855469E+01,-2.856378E-07,-6.857131E-06,-1.032696E+02,-1.612428E+00
+1.879883E+01,-9.294683E-06,+6.447067E-06,-9.892940E+01,+2.535155E+00
+1.904297E+01,+7.633550E-06,+6.932198E-06,-9.973359E+01,+7.372845E-01
+1.928711E+01,+1.463021E-06,-9.151176E-06,-1.006609E+02,-1.412265E+00
+1.953125E+01,-6.278377E-06,+1.214182E-06,-1.038836E+02,+2.950560E+00
+1.977539E+01,+5.515354E-06,-2.770537E-07,-1.051576E+02,-5.019099E-02
+2.001953E+01,-8.914603E-08,+8.679881E-07,-1.211842E+02,+1.673142E+00
+2.026367E+01,-2.539513E-06,-9.181222E-07,-1.113715E+02,-2.794679E+00
+2.050781E+01,-8.706471E-07,+6.243840E-06,-1.040073E+02,+1.709344E+00
+2.075195E+01,+2.373437E-07,-6.746212E-06,-1.034134E+02,-1.535629E+00
+2.099609E+01,+2.801327E-06,+9.897772E-07,-1.105418E+02,+3.396333E-01
+2.124023E+01,-4.196444E-06,+2.280527E-06,-1.064186E+02,+2.643798E+00
+2.148438E+01,+9.845535E-06,+2.289838E-06,-9.990643E+01,+2.285139E-01
+2.172852E+01,-1.300951E-05,-7.184443E-06,-9.655876E+01,-2.637027E+00
+2.197266E+01,+1.165470E-05,+4.749538E-06,-9.800272E+01,+3.869734E-01
+2.221680E+01,-1.075747E-05,-4.558547E-06,-9.864857E+01,-2.740776E+00
+2.246094E+01,+6.619368E-06,+6.779194E-06,-1.004685E+02,+7.973262E-01
+2.270508E+01,+1.604080E-06,-4.564497E-06,-1.063064E+02,-1.232852E+00
+2.294922E+01,-5.070547E-06,+5.454669E-06,-1.025599E+02,+2.319715E+00
+2.319336E+01,+2.666159E-06,-1.188929E-05,-9.828380E+01,-1.350197E+00
+2.343750E+01,+3.114546E-06,+8.630373E-06,-1.007477E+02,+1.224460E+00
+2.368164E+01,+1.928332E-06,+5.108996E-06,-1.052549E+02,+1.209889E+00
+2.392578E+01,-1.158029E-05,-9.933408E-06,-9.633063E+01,-2.432596E+00
+2.416992E+01,+8.683045E-06,+7.324581E-06,-9.889259E+01,+7.007374E-01
+2.441406E+01,+1.689028E-07,-1.282989E-05,-9.783479E+01,-1.557632E+00
+2.465820E+01,-5.030958E-06,+1.266775E-05,-9.730995E+01,+1.948841E+00
+2.490234E+01,+9.641362E-07,-4.313586E-06,-1.070915E+02,-1.350899E+00
+2.514648E+01,+4.074380E-06,-5.344832E-08,-1.077980E+02,-1.311740E-02
+2.539062E+01,+3.614971E-07,+4.303727E-06,-1.072926E+02,+1.486997E+00
+2.563477E+01,-4.774130E-06,-1.090243E-05,-9.848767E+01,-1.983539E+00
+2.587891E+01,-3.513893E-06,+1.635097E-05,-9.553305E+01,+1.782481E+00
+2.612305E+01,+1.118645E-05,-1.220352E-05,-9.562150E+01,-8.288540E-01
+2.636719E+01,-7.293328E-06,-3.019764E-06,-1.020543E+02,-2.749038E+00
+2.661133E+01,+2.150697E-06,+4.278325E-06,-1.063960E+02,+1.104994E+00
+2.685547E+01,-2.949910E-07,+9.526030E-06,-1.004176E+02,+1.601753E+00
+2.709961E+01,-2.438820E-06,-1.259053E-05,-9.783914E+01,-1.762129E+00
+2.734375E+01,+2.911476E-06,+4.332961E-06,-1.056461E+02,+9.791540E-01
+2.758789E+01,-1.828700E-06,-2.618272E-06,-1.099142E+02,-2.180473E+00
+2.783203E+01,+1.711214E-07,+9.577077E-06,-1.003740E+02,+1.552930E+00
+2.807617E+01,-2.078123E-06,-9.925173E-06,-9.987891E+01,-1.777194E+00
+2.832031E+01,+8.653191E-06,+5.659801E-06,-9.970978E+01,+5.792317E-01
+2.856445E+01,-9.786844E-06,+1.398460E-06,-1.000994E+02,+2.999662E+00
+2.880859E+01,+5.603324E-06,-5.261805E-06,-1.022853E+02,-7.539760E-01
+2.905273E+01,-7.792744E-06,-2.366152E-06,-1.017832E+02,-2.846804E+00
+2.929688E+01,+1.128837E-05,+8.016807E-06,-9.717385E+01,+6.175272E-01
+2.954102E+01,-9.364415E-06,-5.181201E-06,-9.941054E+01,-2.636230E+00
+2.978516E+01,+5.109705E-06,+1.312401E-06,-1.055546E+02,+2.514104E-01
+3.002930E+01,-6.108859E-06,+4.275315E-06,-1.025495E+02,+2.530964E+00
+3.027344E+01,+1.154492E-05,-2.737967E-06,-9.851454E+01,-2.328558E-01
+3.051758E+01,-3.648183E-06,-3.861106E-06,-1.054948E+02,-2.327847E+00
+3.076172E+01,-1.227766E-06,+8.370042E-06,-1.014530E+02,+1.716443E+00
+3.100586E+01,+2.242502E-06,-1.348147E-05,-9.728672E+01,-1.405966E+00
+3.125000E+01,-7.405020E-06,+8.550063E-06,-9.893001E+01,+2.284551E+00
+3.149414E+01,+4.861277E-06,+3.981349E-07,-1.062360E+02,+8.171685E-02
+3.173828E+01,-4.026945E-06,-6.159899E-06,-1.026632E+02,-2.149793E+00
+3.198242E+01,-1.271204E-06,+1.027514E-05,-9.969827E+01,+1.693887E+00
+3.222656E+01,+6.083949E-06,-7.215264E-06,-1.005025E+02,-8.702602E-01
+3.247070E+01,+1.483532E-06,+4.775700E-06,-1.060192E+02,+1.269605E+00
+3.271484E+01,-1.760950E-06,-8.771194E-06,-1.009672E+02,-1.768927E+00
+3.295898E+01,-5.408699E-06,+1.090294E-05,-9.829362E+01,+2.031301E+00
+3.320312E+01,+3.178771E-06,-1.201625E-06,-1.093748E+02,-3.614118E-01
+3.344727E+01,+1.886060E-06,-1.399044E-05,-9.700516E+01,-1.436794E+00
+3.369141E+01,+1.184246E-06,+1.480521E-05,-9.656401E+01,+1.490978E+00
+3.393555E+01,-1.698594E-06,-2.953090E-06,-1.093532E+02,-2.092775E+00
+3.417969E+01,+7.818142E-07,-1.231846E-08,-1.221368E+02,-1.575495E-02
+3.442383E+01,-6.711509E-06,+1.949088E-06,-1.031120E+02,+2.858957E+00
+3.466797E+01,+8.990907E-06,-6.866521E-06,-9.892839E+01,-6.522232E-01
+3.491211E+01,-5.267828E-06,+4.239238E-06,-1.033988E+02,+2.463968E+00
+3.515625E+01,+5.398095E-06,-2.790757E-06,-1.043265E+02,-4.771464E-01
+3.540039E+01,-3.219732E-06,+7.150463E-07,-1.096345E+02,+2.923057E+00
+3.564453E+01,-3.599422E-06,-2.832534E-06,-1.067821E+02,-2.474865E+00
+3.588867E+01,+1.043863E-05,+1.138972E-05,-9.622165E+01,+8.289418E-01
+3.613281E+01,-1.340789E-05,-4.082234E-06,-9.706779E+01,-2.846045E+00
+3.637695E+01,+1.378697E-05,-1.068407E-05,-9.516798E+01,-6.592725E-01
+3.662109E+01,-1.199223E-05,+8.085561E-06,-9.679459E+01,+2.548370E+00
+3.686523E+01,+6.777538E-06,-2.610151E-06,-1.027779E+02,-3.676116E-01
+3.710938E+01,-4.874564E-06,+4.561821E-07,-1.062034E+02,+3.048280E+00
+3.735352E+01,+3.754894E-06,+3.111972E-06,-1.062372E+02,+6.920436E-01
+3.759766E+01,+9.321149E-06,+2.567575E-06,-1.002930E+02,+2.687910E-01
+3.784180E+01,-2.302203E-05,-9.333869E-06,-9.209619E+01,-2.756412E+00
+3.808594E+01,+1.954994E-05,+3.596258E-06,-9.403256E+01,+1.819187E-01
+3.833008E+01,-2.292596E-06,+3.983367E-07,-1.126643E+02,+2.969561E+00
+3.857422E+01,-7.765690E-06,+5.988307E-06,-1.001698E+02,+2.484709E+00
+3.881836E+01,+1.252462E-06,-1.261227E-05,-9.794151E+01,-1.471816E+00
+3.906250E+01,+1.284758E-06,+1.186546E-05,-9.846368E+01,+1.462940E+00
+3.930664E+01,+4.056668E-07,-1.424711E-06,-1.165869E+02,-1.293401E+00
+3.955078E+01,+3.523772E-06,-7.217971E-06,-1.019033E+02,-1.116638E+00
+3.979492E+01,-8.368215E-06,+1.199091E-06,-1.014591E+02,+2.999270E+00
+4.003906E+01,+1.050624E-05,+5.297896E-06,-9.858711E+01,+4.670513E-01
+4.028320E+01,-8.175687E-06,-6.861545E-06,-9.943390E+01,-2.443366E+00
+4.052734E+01,+4.893196E-06,+3.626478E-06,-1.043069E+02,+6.377980E-01
+4.077148E+01,-4.610917E-06,+1.832064E-06,-1.060876E+02,+2.763389E+00
+4.101562E+01,+1.319636E-06,-3.262467E-07,-1.173333E+02,-2.423651E-01
+4.125977E+01,+1.315838E-06,-7.513422E-06,-1.023521E+02,-1.397423E+00
+4.150391E+01,-2.797382E-06,+1.276224E-05,-9.767766E+01,+1.786576E+00
+4.174805E+01,+5.342704E-06,-1.261922E-05,-9.726330E+01,-1.170300E+00
+4.199219E+01,-7.593781E-06,+1.405637E-05,-9.593040E+01,+2.066113E+00
+4.223633E+01,+1.044998E-05,-8.851662E-06,-9.726874E+01,-7.027794E-01
+4.248047E+01,-1.281933E-05,-1.384069E-06,-9.779237E+01,-3.034042E+00
+4.272461E+01,+1.002434E-05,+3.480329E-06,-9.948462E+01,+3.341675E-01
+4.296875E+01,-6.869598E-06,+3.398038E-06,-1.023108E+02,+2.682235E+00
+4.321289E+01,+7.992831E-06,-1.043613E-05,-9.762460E+01,-9.172086E-01
+4.345703E+01,-1.166658E-05,+1.698341E-05,-9.372076E+01,+2.172703E+00
+4.370117E+01,+1.311065E-05,-1.446421E-05,-9.418959E+01,-8.344454E-01
+4.394531E+01,-1.089192E-05,+9.832572E-06,-9.666930E+01,+2.407266E+00
+4.418945E+01,+8.669792E-06,-4.319407E-06,-1.002769E+02,-4.622173E-01
