FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-5.177652E-04,+0.000000E+00,-6.571735E+01,+3.141593E+00
+2.441406E-01,+3.591064E-04,+2.301744E-05,-6.887773E+01,+6.400885E-02
+4.882812E-01,+5.066376E-06,-3.170573E-05,-8.986774E+01,-1.412342E+00
+7.324219E-01,-1.156722E-06,+2.040454E-05,-9.379153E+01,+1.627425E+00
+9.765625E-01,+1.172617E-05,+7.953943E-07,-9.859695E+01,+6.772696E-02
+1.220703E+00,-1.678310E-05,-5.731098E-06,-9.502354E+01,-2.812528E+00
+1.464844E+00,+4.976504E-06,+9.701776E-06,-9.924854E+01,+1.096844E+00
+1.708984E+00,+2.227095E-06,-4.237490E-06,-1.063986E+02,-1.086903E+00
+1.953125E+00,+2.223694E-06,-1.038065E-05,-9.948066E+01,-1.359770E+00
+2.197266E+00,+1.273429E-06,+1.111864E-05,-9.902237E+01,+1.456762E+00
+2.441406E+00,-4.568568E-06,-8.976275E-06,-9.993768E+01,-2.041586E+00
+2.685547E+00,+9.798606E-06,+8.353878E-06,-9.780415E+01,+7.059771E-01
+2.929688E+00,-1.820532E-05,-2.751772E-06,-9.469792E+01,-2.991576E+00
+3.173828E+00,+1.587552E-05,-3.954875E-06,-9.572395E+01,-2.441483E-01
+3.417969E+00,-5.115011E-06,+3.983204E-06,-1.037645E+02,+2.479958E+00
+3.662109E+00,-4.304279E-06,-2.521692E-06,-1.060405E+02,-2.611637E+00
+3.906250E+00,+8.634148E-06,-4.603768E-07,-1.012633E+02,-5.327002E-02
+4.150391E+00,-1.029480E-05,+5.916162E-06,-9.850831E+01,+2.620003E+00
+4.394531E+00,+1.132492E-05,-7.863745E-07,-9.889841E+01,-6.932626E-02
+4.638672E+00,-2.569562E-06,-2.129057E-06,-1.095329E+02,-2.449673E+00
+4.882812E+00,+4.091588E-07,-3.462400E-06,-1.091522E+02,-1.453170E+00
+5.126953E+00,-3.578193E-06,-2.216512E-06,-1.075163E+02,-2.586994E+00
+5.371094E+00,+2.042437E-06,+6.819612E-06,-1.029517E+02,+1.279803E+00
+5.615234E+00,+2.586297E-06,-3.109668E-06,-1.078624E+02,-8.770254E-01
+5.859375E+00,-1.190065E-05,+2.852538E-06,-9.824597E+01,+2.906335E+00
+6.103516E+00,+9.745540E-06,-5.890111E-06,-9.887164E+01,-5.436415E-01
+6.347656E+00,-1.477759E-06,+1.058973E-05,-9.941855E+01,+1.709448E+00
+6.591797E+00,+3.329789E-07,-1.086240E-05,-9.927740E+01,-1.540152E+00
+6.835938E+00,-4.719559E-06,+4.160836E-06,-1.040245E+02,+2.419028E+00
+7.080078E+00,+9.564038E-06,-3.379618E-06,-9.987616E+01,-3.396715E-01
+7.324219E+00,-9.178496E-06,+6.296325E-06,-9.906969E+01,+2.540334E+00
+7.568359E+00,+1.282300E-06,-3.051864E-06,-1.096026E+02,-1.173024E+00
+7.812500E+00,+7.075439E-06,-3.279819E-06,-1.021596E+02,-4.340647E-01
+8.056641E+00,+1.077420E-06,+2.557126E-06,-1.111352E+02,+1.172030E+00
+8.300781E+00,-1.259302E-05,-1.631282E-07,-9.799667E+01,-3.128639E+00
+8.544922E+00,+1.214110E-05,+3.156564E-06,-9.803078E+01,+2.543586E-01
+8.789062E+00,-3.525584E-06,-7.256149E-06,-1.018654E+02,-2.023080E+00
+9.033203E+00,-5.960614E-06,-4.033638E-07,-1.044743E+02,-3.074024E+00
+9.277344E+00,+3.899387E-06,+8.236369E-06,-1.008070E+02,+1.128626E+00
+9.521484E+00,+2.241087E-06,+7.306566E-07,-1.125521E+02,+3.151612E-01
+9.765625E+00,-5.536511E-06,-6.775769E-06,-1.011598E+02,-2.255880E+00
+1.000977E+01,+5.602631E-06,+2.275728E-06,-1.043689E+02,+3.858304E-01
+1.025391E+01,+1.121262E-06,-7.811905E-07,-1.172874E+02,-6.085120E-01
+1.049805E+01,-3.695195E-06,+5.545425E-06,-1.035256E+02,+2.158580E+00
+1.074219E+01,-3.873748E-06,-9.329588E-06,-9.991199E+01,-1.964347E+00
+1.098633E+01,+1.136686E-05,+4.395071E-06,-9.828209E+01,+3.689508E-01
+1.123047E+01,-1.132428E-05,+2.602449E-06,-9.869627E+01,+2.915703E+00
+1.147461E+01,+8.109928E-06,-1.735125E-06,-1.016253E+02,-2.107731E-01
+1.171875E+01,-4.805993E-06,-8.864716E-06,-9.992761E+01,-2.067592E+00
+1.196289E+01,-7.243498E-07,+1.097589E-05,-9.917233E+01,+1.636695E+00
+1.220703E+01,+3.866650E-06,-3.701439E-06,-1.054285E+02,-7.635717E-01
+1.245117E+01,+1.908176E-06,+1.674371E-06,-1.119080E+02,+7.202283E-01
+1.269531E+01,-8.908410E-06,+3.760197E-07,-1.009963E+02,+3.099408E+00
+1.293945E+01,+8.845196E-07,-3.180778E-06,-1.096258E+02,-1.299566E+00
+1.318359E+01,+7.886482E-06,-8.814557E-07,-1.020084E+02,-1.113060E-01
+1.342773E+01,-5.487494E-06,+7.177372E-06,-1.008817E+02,+2.223548E+00
+1.367188E+01,+1.433130E-06,-6.445921E-06,-1.036048E+02,-1.352023E+00
+1.391602E+01,+2.545651E-06,-2.333609E-06,-1.092350E+02,-7.419677E-01
+1.416016E+01,-7.353669E-06,+6.482549E-06,-1.001728E+02,+2.419071E+00
+1.440430E+01,+1.097386E-05,+3.403283E-06,-9.879401E+01,+3.007209E-01
+1.464844E+01,-1.320949E-05,-1.048393E-05,-9.546066E+01,-2.470726E+00
+1.489258E+01,+1.122491E-05,+4.900376E-06,-9.823874E+01,+4.116234E-01
+1.513672E+01,-7.721549E-06,+2.730464E-07,-1.022405E+02,+3.106246E+00
+1.538086E+01,+8.653682E-06,+4.349810E-06,-1.002776E+02,+4.657688E-01
+1.562500E+01,-1.163987E-05,-4.473631E-06,-9.808270E+01,-2.774662E+00
+1.586914E+01,+7.549787E-06,-7.014855E-06,-9.973845E+01,-7.486866E-01
+1.611328E+01,+3.143802E-06,+1.215755E-05,-9.802197E+01,+1.317751E+00
+1.635742E+01,-1.034804E-05,-1.351298E-05,-9.538078E+01,-2.224324E+00
+1.660156E+01,+4.914595E-06,+1.120527E-05,-9.824745E+01,+1.157466E+00
+1.684570E+01,+5.482093E-06,+6.217273E-07,-1.051656E+02,+1.129281E-01
+1.708984E+01,-7.309930E-06,-9.717598E-06,-9.830130E+01,-2.215727E+00
+1.733398E+01,+4.235947E-06,+7.998345E-06,-1.008663E+02,+1.083748E+00
+1.757812E+01,-2.850353E-06,+7.741402E-07,-1.105929E+02,+2.876395E+00
+1.782227E+01,+3.529026E-06,-9.460831E-06,-9.991565E+01,-1.213768E+00
+1.806641E+01,-6.073905E-06,+1.198385E-05,-9.743510E+01,+2.039901E+00
+1.831055E+01,+5.287013E-07,-3.843294E-06,-1.082245E+02,-1.434090E+00
+1.855469E+01,+6.316095E-06,-4.769087E-06,-1.020317E+02,-6.467374E-01
+1.879883E+01,-3.130348E-07,+9.556734E-06,-1.003892E+02,+1.603540E+00
+1.904297E+01,-5.982193E-06,-1.089236E-05,-9.811268E+01,-2.073033E+00
+1.928711E+01,+1.728481E-06,+1.410045E-06,-1.130313E+02,+6.842839E-01
+1.953125E+01,+1.780263E-06,+1.530680E-06,-1.125867E+02,+7.101594E-01
+1.977539E+01,-3.399279E-06,+6.607998E-06,-1.025790E+02,+2.045912E+00
+2.001953E+01,+7.938535E-06,-5.207567E-06,-1.004509E+02,-5.805718E-01
+2.026367E+01,-8.707851E-06,-4.522164E-07,-1.011901E+02,-3.089707E+00
+2.050781E+01,+5.077253E-06,-3.544024E-07,-1.058663E+02,-6.968896E-02
+2.075195E+01,-3.803749E-06,+2.745026E-06,-1.065751E+02,+2.516475E+00
+2.099609E+01,+6.828816E-06,+2.104140E-07,-1.033090E+02,+3.080292E-02
+2.124023E+01,-7.568928E-06,-5.228795E-06,-1.007248E+02,-2.537052E+00
+2.148438E+01,-1.400306E-06,+5.551157E-06,-1.048444E+02,+1.817896E+00
+2.172852E+01,+4.582403E-06,-3.329112E-07,-1.067553E+02,-7.252251E-02
+2.197266E+01,-2.765932E-06,+3.863196E-06,-1.064638E+02,+2.192160E+00
+2.221680E+01,+8.113525E-06,-1.257200E-05,-9.649976E+01,-9.976866E-01
