FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-4.925393E-04,+0.000000E+00,-6.615118E+01,+3.141593E+00
+2.441406E-01,+3.419206E-04,-4.307646E-05,-6.925311E+01,-1.253236E-01
+4.882812E-01,+4.603116E-06,+1.812248E-05,-9.456413E+01,+1.322056E+00
+7.324219E-01,+2.442763E-06,+4.385750E-07,-1.121046E+02,+1.776479E-01
+9.765625E-01,+5.739048E-06,+4.101493E-06,-1.030313E+02,+6.205001E-01
+1.220703E+00,-1.806345E-05,-9.268613E-07,-9.485256E+01,-3.090326E+00
+1.464844E+00,+1.610891E-05,+8.339838E-06,-9.482738E+01,+4.777197E-01
+1.708984E+00,-7.744935E-06,-2.715801E-05,-9.098247E+01,-1.848602E+00
+1.953125E+00,+6.040416E-06,+1.850941E-05,-9.421264E+01,+1.255350E+00
+2.197266E+00,-9.168887E-06,+8.018253E-07,-1.007206E+02,+3.054364E+00
+2.441406E+00,+1.011442E-05,-2.445872E-06,-9.965436E+01,-2.372653E-01
+2.685547E+00,-5.672053E-06,+2.044097E-06,-1.043949E+02,+2.795700E+00
+2.929688E+00,+1.971146E-06,+3.287919E-06,-1.083281E+02,+1.030736E+00
+3.173828E+00,+1.754887E-06,-7.533316E-06,-1.022308E+02,-1.341928E+00
+3.417969E+00,-8.701840E-07,-1.643726E-06,-1.146104E+02,-2.057684E+00
+3.662109E+00,-3.134759E-06,+1.061379E-05,-9.911938E+01,+1.857979E+00
+3.906250E+00,+6.195662E-06,-4.942714E-06,-1.020193E+02,-6.733799E-01
+4.150391E+00,-3.626138E-06,-3.157430E-06,-1.063605E+02,-2.425179E+00
+4.394531E+00,-3.873323E-06,+2.269094E-06,-1.069569E+02,+2.611660E+00
+4.638672E+00,+3.684322E-06,+3.128544E-06,-1.063149E+02,+7.040007E-01
+4.882812E+00,-7.938869E-07,-4.703366E-06,-1.064298E+02,-1.738011E+00
+5.126953E+00,+7.257011E-06,-7.344918E-06,-9.972194E+01,-7.914183E-01
+5.371094E+00,-1.743644E-05,+2.428068E-05,-9.048866E+01,+2.193580E+00
+5.615234E+00,+2.255802E-05,-2.498460E-05,-8.945734E+01,-8.363940E-01
+5.859375E+00,-1.028336E-05,+9.102929E-06,-9.724433E+01,+2.417010E+00
+6.103516E+00,-1.193704E-06,+5.850315E-06,-1.044793E+02,+1.772074E+00
+6.347656E+00,-2.348899E-06,-1.264843E-05,-9.781201E+01,-1.754411E+00
+6.591797E+00,+2.838473E-06,+5.608832E-06,-1.040323E+02,+1.102303E+00
+6.835938E+00,-1.802794E-06,+1.151526E-06,-1.133951E+02,+2.573170E+00
+7.080078E+00,+2.739355E-06,+1.411179E-06,-1.102248E+02,+4.756941E-01
+7.324219E+00,-7.915698E-07,-4.971716E-06,-1.059612E+02,-1.728686E+00
+7.568359E+00,-1.246950E-06,+7.937397E-06,-1.019006E+02,+1.726621E+00
+7.812500E+00,+4.215627E-06,-5.831190E-06,-1.028589E+02,-9.448367E-01
+8.056641E+00,-8.282670E-06,+7.773925E-06,-9.889287E+01,+2.387868E+00
+8.300781E+00,+7.439585E-06,-9.635778E-06,-9.829164E+01,-9.133136E-01
+8.544922E+00,+5.442357E-07,+7.985474E-07,-1.202971E+02,+9.725727E-01
+8.789062E+00,-5.697347E-06,+9.586839E-07,-1.047653E+02,+2.974886E+00
+9.033203E+00,+3.485370E-06,+3.000860E-06,-1.067463E+02,+7.108384E-01
+9.277344E+00,-1.073017E-06,+6.341945E-06,-1.038330E+02,+1.738403E+00
+9.521484E+00,+2.113890E-06,-1.836595E-05,-9.466257E+01,-1.456202E+00
+9.765625E+00,-7.843834E-06,+1.335962E-05,-9.619780E+01,+2.101699E+00
+1.000977E+01,+1.020876E-05,-1.191935E-06,-9.976173E+01,-1.162299E-01
+1.025391E+01,-7.283727E-06,-8.044466E-07,-1.027003E+02,-3.031594E+00
+1.049805E+01,+7.581074E-06,-6.019140E-06,-1.002825E+02,-6.710528E-01
+1.074219E+01,-4.294139E-06,+7.454641E-06,-1.013070E+02,+2.093409E+00
+1.098633E+01,-4.146297E-06,-1.240454E-06,-1.072745E+02,-2.850896E+00
+1.123047E+01,+1.243423E-05,-3.218916E-06,-9.782592E+01,-2.533145E-01
+1.147461E+01,-1.400029E-05,+5.908007E-06,-9.636552E+01,+2.742273E+00
+1.171875E+01,+1.171079E-05,-9.808023E-06,-9.632011E+01,-6.972041E-01
+1.196289E+01,-1.091608E-05,+7.533549E-06,-9.754697E+01,+2.537520E+00
+1.220703E+01,-4.510889E-07,+1.677929E-06,-1.152015E+02,+1.833423E+00
+1.245117E+01,+8.432628E-06,-9.172703E-06,-9.808975E+01,-8.274105E-01
+1.269531E+01,-5.992165E-06,+6.438312E-06,-1.011150E+02,+2.320319E+00
+1.293945E+01,+4.002527E-06,+3.900167E-06,-1.050541E+02,+7.724463E-01
+1.318359E+01,+3.259185E-06,-6.711472E-06,-1.025441E+02,-1.118724E+00
+1.342773E+01,-8.620829E-06,-5.433467E-07,-1.012718E+02,-3.078649E+00
+1.367188E+01,+1.044484E-05,+3.201145E-06,-9.923206E+01,+2.973920E-01
+1.391602E+01,-8.425444E-06,+1.339374E-06,-1.013798E+02,+2.983944E+00
+1.416016E+01,-6.158617E-07,-8.458849E-06,-1.014308E+02,-1.643475E+00
+1.440430E+01,+7.454617E-06,+9.922739E-06,-9.812389E+01,+9.264854E-01
+1.464844E+01,-1.189174E-05,-3.581106E-06,-9.811809E+01,-2.849088E+00
+1.489258E+01,+9.187207E-06,-2.108695E-06,-1.005134E+02,-2.256174E-01
+1.513672E+01,-1.907400E-06,+5.550803E-06,-1.046282E+02,+1.901781E+00
+1.538086E+01,+1.305488E-06,-4.790500E-06,-1.060813E+02,-1.304741E+00
+1.562500E+01,-1.304248E-06,-2.707057E-06,-1.104435E+02,-2.019774E+00
+1.586914E+01,-3.136536E-06,+9.304517E-06,-1.001587E+02,+1.895931E+00
+1.611328E+01,+6.752647E-06,-4.724693E-06,-1.016800E+02,-6.105113E-01
+1.635742E+01,-7.607481E-06,-3.052899E-06,-1.017267E+02,-2.759964E+00
+1.660156E+01,+3.707208E-06,+7.256379E-06,-1.017784E+02,+1.098475E+00
+1.684570E+01,-5.025470E-06,-1.090750E-05,-9.840948E+01,-2.002542E+00
+1.708984E+01,+9.735621E-06,+8.560175E-06,-9.774538E+01,+7.212396E-01
+1.733398E+01,-5.051594E-06,-8.491662E-06,-1.001043E+02,-2.107449E+00
+1.757812E+01,+1.581823E-06,+8.666911E-06,-1.011004E+02,+1.390270E+00
+1.782227E+01,-1.162833E-06,-4.244166E-06,-1.071298E+02,-1.838218E+00
+1.806641E+01,-2.104297E-07,+1.581498E-06,-1.159424E+02,+1.703076E+00
+1.831055E+01,-1.833415E-06,+5.931860E-07,-1.143024E+02,+2.828681E+00
+1.855469E+01,+6.970081E-07,-1.134395E-06,-1.175137E+02,-1.019833E+00
+1.879883E+01,-4.363312E-06,+2.250257E-06,-1.061794E+02,+2.665447E+00
+1.904297E+01,+8.068379E-06,-3.134327E-06,-1.012539E+02,-3.705277E-01
+1.928711E+01,-4.059088E-06,-5.394546E-07,-1.077554E+02,-3.009466E+00
+1.953125E+01,-3.008158E-07,+2.094633E-06,-1.134892E+02,+1.713434E+00
+1.977539E+01,-2.208045E-07,-2.614155E-07,-1.293147E+02,-2.272176E+00
+2.001953E+01,+5.108243E-06,-3.435089E-06,-1.042143E+02,-5.920026E-01
+2.026367E+01,-5.639300E-06,+8.786355E-06,-9.962566E+01,+2.141403E+00
+2.050781E+01,+5.900943E-06,-9.974634E-06,-9.871878E+01,-1.036580E+00
+2.075195E+01,-9.224055E-06,+6.609543E-06,-9.890189E+01,+2.519842E+00
+2.099609E+01,+5.191498E-06,+1.268388E-06,-1.054424E+02,+2.396260E-01
+2.124023E+01,-3.551168E-07,-3.949942E-06,-1.080332E+02,-1.660460E+00
+2.148438E+01,+2.308446E-06,-5.812582E-06,-1.040766E+02,-1.192752E+00
+2.172852E+01,-1.675567E-08,+1.291029E-05,-9.778128E+01,+1.572094E+00
+2.197266E+01,-8.766333E-06,-7.055557E-06,-9.897465E+01,-2.463903E+00
+2.221680E+01,+1.338839E-05,+2.327910E-07,-9.746413E+01,+1.738578E-02
+2.246094E+01,-8.120897E-06,-1.542774E-06,-1.016539E+02,-2.953854E+00
+2.270508E+01,+1.604525E-06,+1.208553E-06,-1.139415E+02,+6.455559E-01
+2.294922E+01,-4.586879E-06,+3.266043E-06,-1.049885E+02,+2.522831E+00
+2.319336E+01,+4.762395E-06,+3.134606E-06,-1.048803E+02,+5.821177E-01
+2.343750E+01,+4.732671E-06,-8.003534E-06,-1.006321E+02,-1.036782E+00
+2.368164E+01,-9.326530E-06,+2.190883E-07,-1.006032E+02,+3.118106E+00
+2.392578E+01,+5.696440E-06,+7.251123E-07,-1.048181E+02,+1.266113E-01
+2.416992E+01,+7.373268E-07,+4.942327E-06,-1.060258E+02,+1.422702E+00
+2.441406E+01,-4.345361E-06,-1.474257E-06,-1.067663E+02,-2.814507E+00
+2.465820E+01,+1.264501E-06,-6.076848E-07,-1.170592E+02,-4.479855E-01
