FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-3.048629E-04,+0.000000E+00,-7.031791E+01,+3.141593E+00
+2.441406E-01,+1.997325E-04,+1.336598E-06,-7.399083E+01,+6.691841E-03
+4.882812E-01,+5.796370E-06,-1.673645E-05,-9.503476E+01,-1.237393E+00
+7.324219E-01,+6.415467E-06,+2.014433E-05,-9.349739E+01,+1.262477E+00
+9.765625E-01,+9.352644E-06,-2.229665E-05,-9.233131E+01,-1.173624E+00
+1.220703E+00,-6.159792E-06,+1.905290E-05,-9.396903E+01,+1.883489E+00
+1.464844E+00,-5.991662E-06,-6.344787E-06,-1.011829E+02,-2.327578E+00
+1.708984E+00,+1.007157E-05,-2.351507E-06,-9.970755E+01,-2.293709E-01
+1.953125E+00,-1.017035E-05,+1.036333E-05,-9.676057E+01,+2.346797E+00
+2.197266E+00,+8.408638E-06,-7.380036E-06,-9.902499E+01,-7.203420E-01
+2.441406E+00,+9.101481E-06,-5.792663E-06,-9.934077E+01,-5.667927E-01
+2.685547E+00,-1.851606E-05,+1.687951E-05,-9.202205E+01,+2.402397E+00
+2.929688E+00,+1.230336E-05,-1.063850E-05,-9.577492E+01,-7.129562E-01
+3.173828E+00,-5.054923E-06,+4.152675E-06,-1.036859E+02,+2.453872E+00
+3.417969E+00,-3.379310E-06,-1.411264E-05,-9.676570E+01,-1.805824E+00
+3.662109E+00,+4.996839E-06,+1.646189E-05,-9.528764E+01,+1.276095E+00
+3.906250E+00,-2.352060E-06,-1.322085E-05,-9.743949E+01,-1.746860E+00
+4.150391E+00,+1.819817E-06,+1.136829E-05,-9.877621E+01,+1.412065E+00
+4.394531E+00,-8.975696E-07,-8.709561E-06,-1.011542E+02,-1.673489E+00
+4.638672E+00,+6.890808E-06,+9.344785E-06,-9.870284E+01,+9.354106E-01
+4.882812E+00,-1.353381E-05,-3.004519E-06,-9.716267E+01,-2.923135E+00
+5.126953E+00,+1.075472E-05,-2.540372E-06,-9.913223E+01,-2.319584E-01
+5.371094E+00,-2.227328E-06,-7.559410E-06,-1.020687E+02,-1.857331E+00
+5.615234E+00,-3.672843E-06,+1.674574E-05,-9.531786E+01,+1.786707E+00
+5.859375E+00,+6.514027E-08,-1.470722E-05,-9.664931E+01,-1.566367E+00
+6.103516E+00,+2.086774E-06,+8.677000E-06,-1.009884E+02,+1.334783E+00
+6.347656E+00,+5.754929E-06,+3.584598E-07,-1.047824E+02,+6.220707E-02
+6.591797E+00,-1.005102E-05,-9.009957E-06,-9.739447E+01,-2.410758E+00
+6.835938E+00,+1.034062E-05,+7.105353E-06,-9.802956E+01,+6.020364E-01
+7.080078E+00,-1.119075E-05,+1.000464E-07,-9.902248E+01,+3.132653E+00
+7.324219E+00,+1.257991E-05,-5.847217E-06,-9.715695E+01,-4.350982E-01
+7.568359E+00,-1.411427E-05,+7.992898E-06,-9.579881E+01,+2.626322E+00
+7.812500E+00,+8.971581E-06,-3.481190E-06,-1.003335E+02,-3.701399E-01
+8.056641E+00,+6.939531E-06,-5.154018E-06,-1.012656E+02,-6.388153E-01
+8.300781E+00,-2.257745E-05,+2.370847E-06,-9.287888E+01,+3.036967E+00
+8.544922E+00,+1.623728E-05,+6.249356E-06,-9.518982E+01,+3.674018E-01
+8.789062E+00,+3.235224E-06,+1.014040E-06,-1.093949E+02,+3.037387E-01
+9.033203E+00,-8.809563E-06,-1.880569E-06,-1.009074E+02,-2.931280E+00
+9.277344E+00,+1.383248E-06,-1.325490E-05,-9.750542E+01,-1.466815E+00
+9.521484E+00,+1.052660E-05,+1.239708E-05,-9.577579E+01,+8.668138E-01
+9.765625E+00,-1.165953E-05,-6.529101E-07,-9.865279E+01,-3.085653E+00
+1.000977E+01,+5.519305E-06,+5.415930E-07,-1.051207E+02,+9.781387E-02
+1.025391E+01,-1.082830E-05,-2.853721E-06,-9.901717E+01,-2.883909E+00
+1.049805E+01,+8.831113E-06,+1.025751E-06,-1.010215E+02,+1.156338E-01
+1.074219E+01,-1.374931E-06,-2.792896E-06,-1.101364E+02,-2.028261E+00
+1.098633E+01,+1.325788E-06,+1.237688E-06,-1.148286E+02,+7.510443E-01
+1.123047E+01,+4.713514E-07,+2.291552E-06,-1.126174E+02,+1.367935E+00
+1.147461E+01,+8.919447E-07,+2.050114E-07,-1.207697E+02,+2.259237E-01
+1.171875E+01,-5.082945E-06,-7.025480E-06,-1.012382E+02,-2.197122E+00
+1.196289E+01,+5.220837E-06,+6.571506E-06,-1.015217E+02,+8.994389E-01
+1.220703E+01,+8.531808E-07,+1.375998E-06,-1.158148E+02,+1.015768E+00
+1.245117E+01,-8.503602E-06,-2.144692E-06,-1.011401E+02,-2.894535E+00
+1.269531E+01,+7.720790E-06,+1.955010E-06,-1.019769E+02,+2.480010E-01
+1.293945E+01,-6.586553E-06,-6.950263E-06,-1.003768E+02,-2.329333E+00
+1.318359E+01,+6.589016E-06,+3.313409E-06,-1.026445E+02,+4.659398E-01
+1.342773E+01,-9.418014E-07,+1.484304E-06,-1.151002E+02,+2.136203E+00
+1.367188E+01,-6.647751E-06,-1.764545E-07,-1.035434E+02,-3.115055E+00
+1.391602E+01,+8.642112E-06,+3.006395E-06,-1.007715E+02,+3.347825E-01
+1.416016E+01,-4.114193E-06,+3.017769E-07,-1.076910E+02,+3.068374E+00
+1.440430E+01,-1.640493E-06,-5.449469E-06,-1.048962E+02,-1.863204E+00
+1.464844E+01,+7.636148E-06,-1.687042E-06,-1.021355E+02,-2.174357E-01
+1.489258E+01,-9.344546E-06,+4.294893E-06,-9.975651E+01,+2.710772E+00
+1.513672E+01,+2.259564E-06,-2.372560E-06,-1.096921E+02,-8.097874E-01
+1.538086E+01,+6.805051E-08,+3.311320E-06,-1.095981E+02,+1.550248E+00
+1.562500E+01,+1.004494E-05,+1.169651E-07,-9.996046E+01,+1.164365E-02
+1.586914E+01,-1.194285E-05,-6.255602E-06,-9.740492E+01,-2.659091E+00
+1.611328E+01,-1.652397E-06,+5.450039E-06,-1.048901E+02,+1.865177E+00
+1.635742E+01,+9.485872E-06,-1.016813E-06,-1.004088E+02,-1.067846E-01
+1.660156E+01,-7.596729E-06,+4.986687E-07,-1.023688E+02,+3.076044E+00
