FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-3.625329E-04,+0.000000E+00,-6.881305E+01,+3.141593E+00
+2.441406E-01,+2.637226E-04,-5.491876E-06,-7.157517E+01,-2.082144E-02
+4.882812E-01,-1.020716E-05,+3.750534E-07,-9.981604E+01,+3.104865E+00
+7.324219E-01,+9.627295E-06,-7.609106E-06,-9.822223E+01,-6.688401E-01
+9.765625E-01,-1.185281E-05,+2.722423E-05,-9.054704E+01,+1.981424E+00
+1.220703E+00,+5.193114E-06,-2.653354E-05,-9.136085E+01,-1.377521E+00
+1.464844E+00,-5.915052E-06,+2.451200E-05,-9.196662E+01,+1.807582E+00
+1.708984E+00,+1.136529E-05,-1.568047E-05,-9.425915E+01,-9.436159E-01
+1.953125E+00,-6.824411E-06,-3.871191E-06,-1.021071E+02,-2.625597E+00
+2.197266E+00,-1.177078E-06,+3.549736E-06,-1.085430E+02,+1.890982E+00
+2.441406E+00,+3.549680E-06,+2.554313E-06,-1.071841E+02,+6.237528E-01
+2.685547E+00,+3.724620E-06,-1.118273E-06,-1.082035E+02,-2.916754E-01
+2.929688E+00,-4.606753E-06,-4.011775E-06,-1.042810E+02,-2.425120E+00
+3.173828E+00,-1.993214E-06,+2.016222E-05,-9.386700E+01,+1.669335E+00
+3.417969E+00,+7.874760E-06,-2.312377E-05,-9.224229E+01,-1.242566E+00
+3.662109E+00,-8.971552E-06,+5.189538E-06,-9.968915E+01,+2.617174E+00
+3.906250E+00,+7.725516E-07,+1.527052E-05,-9.631181E+01,+1.520248E+00
+4.150391E+00,+3.265616E-07,-1.819881E-05,-9.479774E+01,-1.552854E+00
+4.394531E+00,+6.636501E-06,-1.866109E-07,-1.035578E+02,-2.811146E-02
+4.638672E+00,-6.379259E-07,+9.479846E-06,-1.004444E+02,+1.637988E+00
+4.882812E+00,-7.520352E-06,+2.853057E-06,-1.018913E+02,+2.778989E+00
+5.126953E+00,+5.940494E-07,-1.623868E-05,-9.578317E+01,-1.534230E+00
+5.371094E+00,+8.480772E-06,+1.359181E-05,-9.590640E+01,+1.012944E+00
+5.615234E+00,-1.039098E-05,-8.952796E-06,-9.725554E+01,-2.430407E+00
+5.859375E+00,+4.946590E-06,+1.279237E-05,-9.725580E+01,+1.201823E+00
+6.103516E+00,-1.703374E-06,-1.730028E-05,-9.519704E+01,-1.668939E+00
+6.347656E+00,+1.098143E-05,+1.239243E-05,-9.561990E+01,+8.456917E-01
+6.591797E+00,-1.678279E-05,-3.436504E-06,-9.532433E+01,-2.939621E+00
+6.835938E+00,+1.501691E-05,-5.297664E-06,-9.595898E+01,-3.391492E-01
+7.080078E+00,-1.639883E-05,+7.689262E-06,-9.484065E+01,+2.703141E+00
+7.324219E+00,+1.814724E-05,+1.918929E-06,-9.477550E+01,+1.053507E-01
+7.568359E+00,-1.584857E-05,-1.004880E-05,-9.453266E+01,-2.576511E+00
+7.812500E+00,+7.459899E-06,+1.047217E-05,-9.781684E+01,+9.518266E-01
+8.056641E+00,+3.814351E-06,-2.827120E-06,-1.064701E+02,-6.378322E-01
+8.300781E+00,-4.383585E-06,-4.522143E-06,-1.040159E+02,-2.340637E+00
+8.544922E+00,+2.624228E-06,-3.225832E-06,-1.076214E+02,-8.878753E-01
+8.789062E+00,-6.534648E-06,+7.824053E-06,-9.983311E+01,+2.266635E+00
+9.033203E+00,-8.076549E-07,-2.441612E-06,-1.117955E+02,-1.890254E+00
+9.277344E+00,+7.371941E-06,+7.208438E-07,-1.026070E+02,+9.747223E-02
+9.521484E+00,+7.975818E-07,-8.288225E-07,-1.187841E+02,-8.046043E-01
+9.765625E+00,-1.592409E-06,-1.836602E-06,-1.122850E+02,-2.285101E+00
+1.000977E+01,-1.575630E-06,+5.558486E-06,-1.047652E+02,+1.847014E+00
+1.025391E+01,-3.690480E-06,-6.054224E-06,-1.029866E+02,-2.118224E+00
+1.049805E+01,+7.141517E-06,+8.514501E-06,-9.908340E+01,+8.728713E-01
+1.074219E+01,-7.096693E-06,-1.356940E-05,-9.629874E+01,-2.052668E+00
+1.098633E+01,+3.072900E-06,+1.066565E-05,-9.909393E+01,+1.290282E+00
+1.123047E+01,+6.080854E-06,-6.163882E-06,-1.012511E+02,-7.921787E-01
+1.147461E+01,-8.313146E-06,+1.228498E-05,-9.657520E+01,+2.165707E+00
+1.171875E+01,-2.366159E-06,-2.244397E-05,-9.293000E+01,-1.675833E+00
+1.196289E+01,+1.160797E-05,+2.035570E-05,-9.260349E+01,+1.052534E+00
+1.220703E+01,-1.475107E-05,-1.221623E-05,-9.435535E+01,-2.449916E+00
+1.245117E+01,+1.217871E-05,+1.107431E-05,-9.567093E+01,+7.379389E-01
+1.269531E+01,-1.549541E-06,-8.234307E-06,-1.015363E+02,-1.756802E+00
+1.293945E+01,-1.563643E-06,+3.029282E-06,-1.093474E+02,+2.047301E+00
+1.318359E+01,-2.581159E-06,-5.716042E-06,-1.040522E+02,-1.994950E+00
+1.342773E+01,+1.626463E-07,+5.521848E-06,-1.051545E+02,+1.541350E+00
+1.367188E+01,+1.727283E-06,+2.680775E-06,-1.099268E+02,+9.984227E-01
+1.391602E+01,-3.198694E-06,-3.492223E-06,-1.064922E+02,-2.312353E+00
+1.416016E+01,+4.191643E-06,-4.764755E-06,-1.039499E+02,-8.493001E-01
+1.440430E+01,-3.549905E-06,+2.327081E-06,-1.074431E+02,+2.561337E+00
+1.464844E+01,+3.978374E-06,+4.715760E-07,-1.079453E+02,+1.179843E-01
+1.489258E+01,-3.879994E-07,+6.166528E-06,-1.041820E+02,+1.633634E+00
+1.513672E+01,-3.804281E-06,-8.565757E-06,-1.005628E+02,-1.988755E+00
+1.538086E+01,+4.193642E-06,+5.620187E-06,-1.030827E+02,+9.297479E-01
+1.562500E+01,-2.392501E-06,-1.388027E-06,-1.111630E+02,-2.615891E+00
+1.586914E+01,-8.220557E-07,-2.133712E-07,-1.214188E+02,-2.887639E+00
+1.611328E+01,+8.259553E-07,+1.390138E-06,-1.158258E+02,+1.034687E+00
+1.635742E+01,-6.070514E-07,-5.831455E-06,-1.046376E+02,-1.674522E+00
+1.660156E+01,-7.449530E-07,+3.076225E-06,-1.099921E+02,+1.808387E+00
+1.684570E+01,+7.764657E-06,-1.108877E-06,-1.021099E+02,-1.418517E-01
+1.708984E+01,-1.215930E-05,+7.813142E-06,-9.680075E+01,+2.570462E+00
+1.733398E+01,+5.534079E-06,-3.643508E-06,-1.035752E+02,-5.822413E-01
+1.757812E+01,+4.906770E-07,-2.164738E-06,-1.130743E+02,-1.347895E+00
+1.782227E+01,-3.392295E-06,-6.119700E-07,-1.092510E+02,-2.963112E+00
+1.806641E+01,+9.336609E-06,+1.708711E-06,-1.004531E+02,+1.810089E-01
+1.831055E+01,-1.181993E-05,-2.917371E-06,-9.829088E+01,-2.899611E+00
+1.855469E+01,+1.074930E-05,-2.937153E-06,-9.905968E+01,-2.667306E-01
+1.879883E+01,-2.146056E-06,+7.785075E-06,-1.018567E+02,+1.839779E+00
+1.904297E+01,-8.863234E-06,+1.630787E-06,-1.009036E+02,+2.959633E+00
+1.928711E+01,+4.442082E-06,-7.151870E-06,-1.014947E+02,-1.015001E+00
+1.953125E+01,-1.315466E-06,-1.457225E-06,-1.141409E+02,-2.305112E+00
+1.977539E+01,+1.825919E-06,+1.245633E-05,-9.799987E+01,+1.425247E+00
+2.001953E+01,-1.229727E-06,-1.160257E-05,-9.866040E+01,-1.676389E+00
+2.026367E+01,+6.712610E-06,+2.350336E-06,-1.029599E+02,+3.367973E-01
+2.050781E+01,-8.269124E-06,+3.434228E-06,-1.009598E+02,+2.747960E+00
