FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-3.598742E-04,+0.000000E+00,-6.887698E+01,+3.141593E+00
+2.441406E-01,+2.489565E-04,-3.361198E-05,-7.199908E+01,-1.342000E-01
+4.882812E-01,-1.426159E-05,+1.477472E-05,-9.375011E+01,+2.338524E+00
+7.324219E-01,+3.549080E-05,-9.050210E-06,-8.872408E+01,-2.496805E-01
+9.765625E-01,-1.503066E-05,+1.684722E-05,-9.292644E+01,+2.299271E+00
+1.220703E+00,+1.069238E-07,-6.919733E-06,-1.031972E+02,-1.555346E+00
+1.464844E+00,-1.849849E-06,-7.929736E-06,-1.017847E+02,-1.799978E+00
+1.708984E+00,-1.346227E-06,+2.216680E-05,-9.306995E+01,+1.631454E+00
+1.953125E+00,+7.120768E-06,-1.422482E-05,-9.596793E+01,-1.106679E+00
+2.197266E+00,-3.915242E-06,+1.886710E-07,-1.081348E+02,+3.093441E+00
+2.441406E+00,+5.990012E-06,-5.776611E-06,-1.015958E+02,-7.672641E-01
+2.685547E+00,-1.313495E-05,+6.835788E-06,-9.659051E+01,+2.661737E+00
+2.929688E+00,+5.591971E-06,-2.796311E-06,-1.040794E+02,-4.636942E-01
+3.173828E+00,-2.639423E-06,+5.499475E-06,-1.042933E+02,+2.018268E+00
+3.417969E+00,+1.064917E-05,-1.496805E-05,-9.471794E+01,-9.524204E-01
+3.662109E+00,-3.858624E-06,+1.401521E-05,-9.675070E+01,+1.839457E+00
+3.906250E+00,-7.415650E-06,+1.403561E-06,-1.024442E+02,+2.954535E+00
+4.150391E+00,+2.124837E-06,-7.280821E-06,-1.024014E+02,-1.286842E+00
+4.394531E+00,-4.303776E-07,+3.308794E-06,-1.095338E+02,+1.700141E+00
+4.638672E+00,+7.857738E-06,-3.337818E-07,-1.020862E+02,-4.245258E-02
+4.882812E+00,-5.419277E-06,+5.027028E-07,-1.052840E+02,+3.049095E+00
+5.126953E+00,+2.668172E-06,-3.827013E-07,-1.113873E+02,-1.424604E-01
+5.371094E+00,-8.925446E-06,-1.071585E-06,-1.009252E+02,-3.022105E+00
+5.615234E+00,+1.042603E-05,+5.888023E-08,-9.963749E+01,+5.647367E-03
+5.859375E+00,-2.396434E-06,-9.355966E-07,-1.117926E+02,-2.769379E+00
+6.103516E+00,+3.566221E-06,+4.039393E-06,-1.053708E+02,+8.475317E-01
+6.347656E+00,-8.720654E-06,-3.147540E-06,-1.006572E+02,-2.795215E+00
+6.591797E+00,+1.183741E-05,-1.195601E-06,-9.849079E+01,-1.006606E-01
+6.835938E+00,-2.345321E-05,-8.928325E-07,-9.258966E+01,-3.103542E+00
+7.080078E+00,+2.321968E-05,+4.185801E-06,-9.254398E+01,+1.783540E-01
+7.324219E+00,-5.477919E-06,-2.234803E-07,-1.052205E+02,-3.100819E+00
+7.568359E+00,-1.102843E-05,+1.223161E-06,-9.909663E+01,+3.031134E+00
+7.812500E+00,+8.876357E-06,-5.529563E-06,-9.961119E+01,-5.571268E-01
+8.056641E+00,+5.401293E-06,+2.788018E-06,-1.043242E+02,+4.765045E-01
+8.300781E+00,-3.428033E-06,+2.662971E-06,-1.072485E+02,+2.481145E+00
+8.544922E+00,-4.161289E-06,-3.067361E-06,-1.057308E+02,-2.506387E+00
+8.789062E+00,-5.503364E-06,-9.622868E-07,-1.050566E+02,-2.968488E+00
+9.033203E+00,+1.252714E-05,-1.127873E-06,-9.800790E+01,-8.979226E-02
+9.277344E+00,-8.024321E-06,+6.283028E-06,-9.983527E+01,+2.477305E+00
+9.521484E+00,+4.202470E-06,-6.395362E-06,-1.023239E+02,-9.894376E-01
+9.765625E+00,+7.524565E-07,-4.077661E-06,-1.076463E+02,-1.388318E+00
+1.000977E+01,-1.325407E-06,+1.180332E-05,-9.850549E+01,+1.682619E+00
+1.025391E+01,+4.149213E-06,-2.622341E-06,-1.061812E+02,-5.636238E-01
+1.049805E+01,-1.162723E-05,-3.111491E-06,-9.839011E+01,-2.880116E+00
+1.074219E+01,+7.493658E-06,-4.286554E-06,-1.012767E+02,-5.195950E-01
+1.098633E+01,-1.176085E-06,+1.172935E-05,-9.857108E+01,+1.670731E+00
+1.123047E+01,+2.618290E-06,-9.624242E-06,-1.000226E+02,-1.305173E+00
+1.147461E+01,-7.769826E-06,-2.051041E-07,-1.021888E+02,-3.115201E+00
+1.171875E+01,+1.086793E-06,+6.353814E-07,-1.180002E+02,+5.290481E-01
+1.196289E+01,+1.128653E-05,+9.336442E-06,-9.668462E+01,+6.911194E-01
+1.220703E+01,-6.035940E-06,-1.189210E-05,-9.749934E+01,-2.040473E+00
+1.245117E+01,-1.142509E-06,+6.185650E-06,-1.040266E+02,+1.753441E+00
+1.269531E+01,+3.495834E-07,-1.026939E-06,-1.192929E+02,-1.242688E+00
+1.293945E+01,-2.698617E-06,-3.868509E-06,-1.065271E+02,-2.179900E+00
+1.318359E+01,+1.045706E-06,+2.266751E-06,-1.120540E+02,+1.138565E+00
+1.342773E+01,+4.021821E-06,-2.409006E-07,-1.078960E+02,-5.982691E-02
+1.367188E+01,+3.310155E-07,+3.670167E-06,-1.086711E+02,+1.480849E+00
+1.391602E+01,+2.856031E-06,-9.947746E-07,-1.103875E+02,-3.351655E-01
+1.416016E+01,-1.602461E-05,-4.824672E-07,-9.590031E+01,-3.111494E+00
+1.440430E+01,+1.126102E-05,-3.317937E-06,-9.860690E+01,-2.865313E-01
+1.464844E+01,-1.918102E-06,+7.617459E-08,-1.143357E+02,+3.101900E+00
+1.489258E+01,-1.918844E-06,+5.449477E-06,-1.047653E+02,+1.909354E+00
+1.513672E+01,+8.321057E-06,-9.333761E-06,-9.805877E+01,-8.426967E-01
+1.538086E+01,-6.240792E-06,+9.268192E-06,-9.903622E+01,+2.163416E+00
+1.562500E+01,+3.284420E-06,+2.828844E-06,-1.072608E+02,+7.110131E-01
+1.586914E+01,-2.532560E-06,-7.763314E-06,-1.017599E+02,-1.886133E+00
+1.611328E+01,-3.090435E-06,-1.444294E-06,-1.093417E+02,-2.704410E+00
+1.635742E+01,+3.529318E-06,+3.163604E-06,-1.064850E+02,+7.308105E-01
+1.660156E+01,-2.019999E-06,-8.618668E-07,-1.131666E+02,-2.738311E+00
+1.684570E+01,+4.792014E-06,+3.513113E-06,-1.045216E+02,+6.326089E-01
+1.708984E+01,-8.294503E-06,-8.858518E-06,-9.831879E+01,-2.323325E+00
+1.733398E+01,+4.737250E-06,+9.297125E-06,-9.963059E+01,+1.099547E+00
+1.757812E+01,-4.712147E-06,-2.480939E-06,-1.054730E+02,-2.656972E+00
+1.782227E+01,+8.151835E-06,+2.023842E-06,-1.015151E+02,+2.433482E-01
+1.806641E+01,+1.487558E-06,-7.223201E-06,-1.026450E+02,-1.367694E+00
+1.831055E+01,-9.441794E-06,+9.051063E-06,-9.766829E+01,+2.377320E+00
+1.855469E+01,+5.307053E-06,-1.211252E-05,-9.757265E+01,-1.157844E+00
+1.879883E+01,+4.386308E-07,+1.071150E-05,-9.939572E+01,+1.529870E+00
+1.904297E+01,-4.919803E-06,-9.351151E-07,-1.060069E+02,-2.953762E+00
+1.928711E+01,+5.133484E-06,-2.784060E-06,-1.046720E+02,-4.969382E-01
+1.953125E+01,+3.684589E-06,+3.909780E-07,-1.086236E+02,+1.057161E-01
+1.977539E+01,-8.379307E-06,+5.933687E-07,-1.015141E+02,+3.070897E+00
+2.001953E+01,+2.015368E-06,+1.993225E-06,-1.109503E+02,+7.798741E-01
+2.026367E+01,+4.306759E-06,-1.676865E-06,-1.067040E+02,-3.712976E-01
+2.050781E+01,-9.815082E-06,+7.406982E-07,-1.001375E+02,+3.066270E+00
+2.075195E+01,+1.117582E-05,-6.983680E-06,-9.760274E+01,-5.585217E-01
+2.099609E+01,-2.015857E-06,+6.936513E-06,-1.028251E+02,+1.853621E+00
+2.124023E+01,-6.242931E-06,+2.631234E-06,-1.033821E+02,+2.742712E+00
+2.148438E+01,+6.535495E-06,-3.811542E-06,-1.024230E+02,-5.279797E-01
+2.172852E+01,-5.037750E-06,-1.625079E-06,-1.055254E+02,-2.829551E+00
+2.197266E+01,-3.612631E-07,+4.312744E-06,-1.072746E+02,+1.654368E+00
+2.221680E+01,+5.802179E-06,-1.162280E-06,-1.045573E+02,-1.977012E-01
+2.246094E+01,-5.187830E-06,-2.843866E-06,-1.045592E+02,-2.640148E+00
+2.270508E+01,-2.860201E-06,-8.916797E-07,-1.104692E+02,-2.839387E+00
+2.294922E+01,+7.763083E-06,+3.657698E-06,-1.013286E+02,+4.403152E-01
+2.319336E+01,-1.737604E-06,-2.868973E-07,-1.150842E+02,-2.977958E+00
+2.343750E+01,-6.414156E-06,-4.790278E-06,-1.019322E+02,-2.500124E+00
+2.368164E+01,+9.968871E-06,+1.093465E-05,-9.659665E+01,+8.315670E-01
+2.392578E+01,-2.075207E-06,-1.378643E-05,-9.711366E+01,-1.720200E+00
+2.416992E+01,-3.657577E-06,+1.010639E-05,-9.937354E+01,+1.918039E+00
+2.441406E+01,+5.252832E-07,-1.661943E-06,-1.151741E+02,-1.264666E+00
+2.465820E+01,-1.866626E-06,-2.867086E-06,-1.093165E+02,-2.147912E+00
+2.490234E+01,+5.096761E-06,+1.079807E-06,-1.056634E+02,+2.087744E-01
+2.514648E+01,-7.555224E-06,+2.745320E-06,-1.018964E+02,+2.793059E+00
+2.539062E+01,+7.559678E-06,-5.170053E-06,-1.007635E+02,-5.998377E-01
+2.563477E+01,-4.721112E-06,+3.016309E-06,-1.050325E+02,+2.573062E+00
+2.587891E+01,+6.570705E-07,+3.978787E-06,-1.078881E+02,+1.407130E+00
+2.612305E+01,+4.121722E-06,-8.590280E-06,-1.004200E+02,-1.123429E+00
