FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-2.794832E-04,+0.000000E+00,-7.107289E+01,+3.141593E+00
+2.441406E-01,+1.703402E-04,-3.470094E-06,-7.537186E+01,-2.036874E-02
+4.882812E-01,+2.153494E-05,+5.392093E-06,-9.307304E+01,+2.453439E-01
+7.324219E-01,+1.067372E-05,-1.720455E-06,-9.932229E+01,-1.598116E-01
+9.765625E-01,-1.757354E-05,+7.328851E-07,-9.509526E+01,+3.099913E+00
+1.220703E+00,+1.242876E-05,+8.679080E-07,-9.809032E+01,+6.971744E-02
+1.464844E+00,-1.542808E-06,-8.479282E-06,-1.012914E+02,-1.750778E+00
+1.708984E+00,-3.286100E-06,+1.249008E-05,-9.777802E+01,+1.828063E+00
+1.953125E+00,+7.037515E-06,-6.288714E-06,-1.005025E+02,-7.292672E-01
+2.197266E+00,+5.444803E-06,+8.853794E-06,-9.966434E+01,+1.019443E+00
+2.441406E+00,-1.775325E-05,-7.369088E-06,-9.432407E+01,-2.748151E+00
+2.685547E+00,+3.969359E-06,-1.299127E-06,-1.075837E+02,-3.163006E-01
+2.929688E+00,+5.612494E-06,-5.076855E-07,-1.049815E+02,-9.021080E-02
+3.173828E+00,-3.161771E-06,+7.805167E-06,-1.014925E+02,+1.955680E+00
+3.417969E+00,-4.386482E-06,-2.564983E-06,-1.058804E+02,-2.612464E+00
+3.662109E+00,+1.775654E-05,+4.867075E-07,-9.500957E+01,+2.740317E-02
+3.906250E+00,-1.774110E-05,-1.186591E-05,-9.341468E+01,-2.552089E+00
+4.150391E+00,+5.008020E-07,+1.147850E-05,-9.879404E+01,+1.527194E+00
+4.394531E+00,+1.219728E-05,-5.039811E-06,-9.759019E+01,-3.918264E-01
+4.638672E+00,-1.959400E-05,+9.710151E-06,-9.320380E+01,+2.681497E+00
+4.882812E+00,+1.789110E-05,+1.026802E-06,-9.493298E+01,+5.732890E-02
+5.126953E+00,-1.637970E-05,-1.108884E-05,-9.407538E+01,-2.546479E+00
+5.371094E+00,+1.774133E-05,+1.024257E-05,-9.377097E+01,+5.235822E-01
+5.615234E+00,-1.381611E-05,-6.371254E-06,-9.635491E+01,-2.709508E+00
+5.859375E+00,+7.825924E-06,+4.886826E-06,-1.006994E+02,+5.581971E-01
+6.103516E+00,-7.168921E-06,-2.222720E-06,-1.024923E+02,-2.840942E+00
+6.347656E+00,+6.299513E-06,-1.061657E-06,-1.038922E+02,-1.669611E-01
+6.591797E+00,+3.712003E-06,+2.631230E-07,-1.085861E+02,+7.076599E-02
+6.835938E+00,-5.733524E-06,+3.246492E-06,-1.036238E+02,+2.626374E+00
+7.080078E+00,+3.272627E-06,-2.598563E-06,-1.075789E+02,-6.710899E-01
+7.324219E+00,-6.405897E-06,+3.603545E-06,-1.026744E+02,+2.629176E+00
+7.568359E+00,+9.215636E-06,-8.494810E-07,-1.006728E+02,-9.191848E-02
+7.812500E+00,-5.309490E-06,-2.392782E-07,-1.054901E+02,-3.096557E+00
+8.056641E+00,+2.159601E-06,-4.754410E-07,-1.131070E+02,-2.166955E-01
+8.300781E+00,+7.031156E-06,+2.634835E-08,-1.030594E+02,+3.747354E-03
+8.544922E+00,-6.942839E-06,-6.547562E-06,-1.004061E+02,-2.385487E+00
+8.789062E+00,-2.665678E-06,+1.048158E-05,-9.931927E+01,+1.819837E+00
+9.033203E+00,+2.626031E-06,-5.486582E-06,-1.043181E+02,-1.124392E+00
+9.277344E+00,+1.771632E-07,+9.946505E-06,-1.000452E+02,+1.552987E+00
+9.521484E+00,+4.860171E-06,-1.702904E-05,-9.503610E+01,-1.292783E+00
+9.765625E+00,-3.456838E-06,+6.631273E-06,-1.025240E+02,+2.051333E+00
+1.000977E+01,-8.152126E-08,+3.585988E-06,-1.089056E+02,+1.593526E+00
+1.025391E+01,-1.924911E-06,-4.174072E-06,-1.067514E+02,-2.002891E+00
+1.049805E+01,+1.113421E-06,-1.168936E-06,-1.158401E+02,-8.097168E-01
+1.074219E+01,+1.582005E-07,+3.396347E-06,-1.093703E+02,+1.524250E+00
+1.098633E+01,+3.209509E-06,+6.483934E-06,-1.028115E+02,+1.111161E+00
+1.123047E+01,-5.154032E-06,-8.766750E-06,-9.985396E+01,-2.102276E+00
+1.147461E+01,-4.722555E-06,+3.459575E-06,-1.046507E+02,+2.509344E+00
+1.171875E+01,+1.215824E-05,-1.751235E-06,-9.821341E+01,-1.430530E-01
+1.196289E+01,-4.363701E-06,+8.116498E-08,-1.072014E+02,+3.122995E+00
+1.220703E+01,-3.967395E-06,+5.053496E-06,-1.038428E+02,+2.236373E+00
+1.245117E+01,+4.386502E-06,-6.767849E-06,-1.018678E+02,-9.957311E-01
+1.269531E+01,+2.005728E-06,+8.763777E-06,-1.009245E+02,+1.345806E+00
+1.293945E+01,+2.946719E-06,-3.314760E-06,-1.070618E+02,-8.441091E-01
+1.318359E+01,-7.851541E-06,-1.960523E-06,-1.018382E+02,-2.896897E+00
+1.342773E+01,+8.280917E-06,+1.397964E-06,-1.015164E+02,+1.672407E-01
+1.367188E+01,-2.177955E-06,+2.710308E-06,-1.091760E+02,+2.247718E+00
+1.391602E+01,-2.560739E-06,-3.901406E-06,-1.066198E+02,-2.151632E+00
+1.416016E+01,+5.210786E-07,-3.089968E-06,-1.100791E+02,-1.403733E+00
+1.440430E+01,+8.745721E-06,+2.265573E-06,-1.008820E+02,+2.534773E-01
+1.464844E+01,-5.436945E-06,+3.889638E-06,-1.034979E+02,+2.520600E+00
+1.489258E+01,+4.479176E-06,-7.191972E-06,-1.014395E+02,-1.013779E+00
+1.513672E+01,-7.515871E-06,-1.438392E-06,-1.023242E+02,-2.952499E+00
+1.538086E+01,+7.786540E-06,-5.039647E-06,-1.006536E+02,-5.744224E-01
+1.562500E+01,-2.081843E-06,+1.361797E-05,-9.721742E+01,+1.722496E+00
+1.586914E+01,-3.279991E-06,-1.295765E-05,-9.747975E+01,-1.818720E+00
+1.611328E+01,-1.977400E-06,+3.000306E-06,-1.088901E+02,+2.153519E+00
+1.635742E+01,+1.335000E-06,+1.084396E-06,-1.152898E+02,+6.821850E-01
+1.660156E+01,+2.427085E-06,-1.122735E-06,-1.114562E+02,-4.332709E-01
+1.684570E+01,-1.037251E-05,-2.448135E-06,-9.944688E+01,-2.909813E+00
+1.708984E+01,+5.566716E-06,+4.147301E-06,-1.031706E+02,+6.403047E-01
+1.733398E+01,+2.851800E-06,+8.858331E-07,-1.104976E+02,+3.011734E-01
+1.757812E+01,+9.126737E-07,-7.942594E-06,-1.019438E+02,-1.456389E+00
+1.782227E+01,-5.246362E-06,+1.042371E-05,-9.865892E+01,+2.037089E+00
+1.806641E+01,+1.715157E-06,-8.681937E-06,-1.010614E+02,-1.375753E+00
+1.831055E+01,-4.279943E-06,+8.228853E-06,-1.006534E+02,+2.050406E+00
+1.855469E+01,+3.140487E-06,-2.631143E-06,-1.077506E+02,-6.973767E-01
+1.879883E+01,-9.746268E-07,+1.867443E-06,-1.135289E+02,+2.051814E+00
+1.904297E+01,+6.369673E-06,-3.048983E-06,-1.030217E+02,-4.464400E-01
+1.928711E+01,-5.184618E-06,-1.439629E-06,-1.053831E+02,-2.870743E+00
+1.953125E+01,+2.771497E-06,+4.030393E-06,-1.062114E+02,+9.684075E-01
+1.977539E+01,-3.716460E-07,+4.157272E-08,-1.285434E+02,+3.030195E+00
+2.001953E+01,-4.280080E-06,+1.864452E-06,-1.066164E+02,+2.730768E+00
+2.026367E+01,+1.033519E-05,-1.064002E-05,-9.657526E+01,-7.999299E-01
+2.050781E+01,-6.739222E-06,+4.562318E-06,-1.017893E+02,+2.546484E+00
+2.075195E+01,+4.263200E-07,+3.626998E-06,-1.087495E+02,+1.453792E+00
+2.099609E+01,-3.071470E-06,-1.013785E-05,-9.949968E+01,-1.864976E+00
+2.124023E+01,+1.271883E-06,+5.294874E-06,-1.052793E+02,+1.335052E+00
+2.148438E+01,+1.943526E-06,-2.225662E-06,-1.105894E+02,-8.529670E-01
+2.172852E+01,-4.981439E-06,+4.050321E-06,-1.038489E+02,+2.458925E+00
+2.197266E+01,+1.037525E-06,+5.052013E-06,-1.057513E+02,+1.368244E+00
+2.221680E+01,+6.369681E-06,-8.463171E-06,-9.950014E+01,-9.256108E-01
