FFT Length,8192
Record Length,4096
FFT Sample Rate,+2.000000E+03,
Delta Frequency,+2.441406E-01,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+03,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+0.000000E+00,-3.224215E-04,+0.000000E+00,-6.983152E+01,+3.141593E+00
+2.441406E-01,+2.124396E-04,-2.331796E-05,-7.340328E+01,-1.093251E-01
+4.882812E-01,+1.267591E-05,+1.926432E-05,-9.274258E+01,+9.888183E-01
+7.324219E-01,-1.906649E-06,-1.909608E-05,-9.433804E+01,-1.670312E+00
+9.765625E-01,+5.731698E-06,+1.362724E-05,-9.660442E+01,+1.172653E+00
+1.220703E+00,-5.929058E-06,+2.985613E-07,-1.045293E+02,+3.091280E+00
+1.464844E+00,+2.109914E-06,+5.161165E-07,-1.132623E+02,+2.399040E-01
+1.708984E+00,+8.246944E-06,-2.246056E-06,-1.013634E+02,-2.659010E-01
+1.953125E+00,-5.210181E-06,+6.821092E-06,-1.013269E+02,+2.223093E+00
+2.197266E+00,+1.076300E-06,-1.192317E-05,-9.843692E+01,-1.480771E+00
+2.441406E+00,+7.040522E-07,+1.029877E-05,-9.972404E+01,+1.502540E+00
+2.685547E+00,+4.227283E-06,+2.095976E-06,-1.065242E+02,+4.602990E-01
+2.929688E+00,-5.863887E-06,-4.731722E-06,-1.024585E+02,-2.462643E+00
+3.173828E+00,+3.031400E-06,-5.532465E-07,-1.102248E+02,-1.805185E-01
+3.417969E+00,+6.747041E-06,-9.929539E-06,-9.841281E+01,-9.739673E-01
+3.662109E+00,-1.282100E-05,+1.699087E-05,-9.343837E+01,+2.217223E+00
+3.906250E+00,+5.891553E-06,-7.311238E-06,-1.005471E+02,-8.925158E-01
+4.150391E+00,-1.690439E-06,-1.728681E-07,-1.153948E+02,-3.039685E+00
+4.394531E+00,+5.456615E-06,-4.585072E-06,-1.029416E+02,-6.988226E-01
+4.638672E+00,-3.663424E-06,+2.354816E-06,-1.072203E+02,+2.570302E+00
+4.882812E+00,+1.814768E-06,+1.341272E-06,-1.129308E+02,+6.364802E-01
+5.126953E+00,-3.426784E-06,-9.799529E-06,-9.967487E+01,-1.907194E+00
+5.371094E+00,+7.900657E-06,+1.307198E-05,-9.632091E+01,+1.027151E+00
+5.615234E+00,-5.714624E-06,-7.772982E-06,-1.003116E+02,-2.204752E+00
+5.859375E+00,+1.133382E-06,+4.089917E-06,-1.074444E+02,+1.300464E+00
+6.103516E+00,-4.077614E-06,-1.379722E-06,-1.073211E+02,-2.815320E+00
+6.347656E+00,+9.918263E-06,-3.878660E-06,-9.945326E+01,-3.727779E-01
+6.591797E+00,-6.215681E-06,+1.312500E-06,-1.039408E+02,+2.933490E+00
+6.835938E+00,-4.327512E-06,+3.248154E-06,-1.053346E+02,+2.497719E+00
+7.080078E+00,+8.150602E-06,-4.560557E-06,-1.005933E+02,-5.101352E-01
+7.324219E+00,-3.558922E-06,-6.273990E-06,-1.028376E+02,-2.086787E+00
+7.568359E+00,-6.647903E-06,+8.156742E-06,-9.955746E+01,+2.254629E+00
+7.812500E+00,+1.021550E-05,-4.352305E-06,-9.909041E+01,-4.027590E-01
+8.056641E+00,-6.718395E-06,+5.440093E-06,-1.012650E+02,+2.460946E+00
+8.300781E+00,+4.657133E-06,-7.484181E-06,-1.010957E+02,-1.014167E+00
+8.544922E+00,-7.243901E-06,+4.861100E-06,-1.011859E+02,+2.550554E+00
+8.789062E+00,+3.242624E-06,+2.547920E-06,-1.076939E+02,+6.659967E-01
+9.033203E+00,-4.690896E-06,-6.166174E-06,-1.022166E+02,-2.221140E+00
+9.277344E+00,+7.652893E-06,+7.091965E-06,-9.963120E+01,+7.473742E-01
+9.521484E+00,-5.914334E-06,-7.064030E-06,-1.007120E+02,-2.267839E+00
+9.765625E+00,+5.280333E-06,-9.250993E-07,-1.054155E+02,-1.734370E-01
+1.000977E+01,-7.316334E-06,+3.633321E-06,-1.017568E+02,+2.680665E+00
+1.025391E+01,-9.964639E-08,+3.848345E-06,-1.082916E+02,+1.596684E+00
+1.049805E+01,+5.013329E-06,-9.895971E-06,-9.909870E+01,-1.101880E+00
+1.074219E+01,+1.649370E-06,+7.958062E-06,-1.018012E+02,+1.366432E+00
+1.098633E+01,-5.689057E-06,+4.606725E-06,-1.027094E+02,+2.460934E+00
+1.123047E+01,+4.950720E-06,-9.232578E-06,-9.959595E+01,-1.078592E+00
+1.147461E+01,-4.048683E-06,-2.609512E-06,-1.063449E+02,-2.569070E+00
+1.171875E+01,-5.172978E-06,+1.394323E-05,-9.655267E+01,+1.926058E+00
+1.196289E+01,+2.938312E-06,-1.010040E-05,-9.956041E+01,-1.287699E+00
+1.220703E+01,+6.374808E-06,+6.091638E-08,-1.039103E+02,+9.555508E-03
+1.245117E+01,-3.754888E-06,+8.080076E-06,-1.010025E+02,+2.005815E+00
+1.269531E+01,-1.299642E-08,-1.466666E-05,-9.667337E+01,-1.571682E+00
+1.293945E+01,-2.423029E-06,+1.766043E-05,-9.497898E+01,+1.707146E+00
+1.318359E+01,+4.285146E-06,-1.251395E-05,-9.757058E+01,-1.240882E+00
+1.342773E+01,-5.189297E-06,+3.934877E-06,-1.037251E+02,+2.492821E+00
+1.367188E+01,+6.876709E-06,+7.392527E-06,-9.991661E+01,+8.215314E-01
+1.391602E+01,-6.969317E-06,-1.222902E-05,-9.703072E+01,-2.088789E+00
+1.416016E+01,+3.499508E-06,+6.973544E-06,-1.021555E+02,+1.105689E+00
+1.440430E+01,+2.031469E-07,-2.541693E-08,-1.337763E+02,-1.244692E-01
+1.464844E+01,+4.980417E-07,-3.187150E-06,-1.098272E+02,-1.415784E+00
+1.489258E+01,-9.465756E-06,+5.525663E-09,-1.004769E+02,+3.141009E+00
+1.513672E+01,+1.592104E-05,+9.227841E-06,-9.470271E+01,+5.252849E-01
+1.538086E+01,-8.936324E-06,-1.363922E-05,-9.575304E+01,-2.150814E+00
+1.562500E+01,+5.958561E-06,+1.159793E-05,-9.769509E+01,+1.096201E+00
+1.586914E+01,-5.253943E-06,-1.120538E-05,-9.814842E+01,-2.009237E+00
+1.611328E+01,+7.107112E-06,+1.219191E-05,-9.700812E+01,+1.043018E+00
+1.635742E+01,-7.243533E-06,-1.342574E-05,-9.633167E+01,-2.065562E+00
+1.660156E+01,+3.143704E-06,+6.279531E-06,-1.030702E+02,+1.106647E+00
+1.684570E+01,-5.090254E-06,+4.919142E-07,-1.058248E+02,+3.045253E+00
+1.708984E+01,+5.558999E-07,-3.816359E-06,-1.082758E+02,-1.426151E+00
+1.733398E+01,+7.950660E-06,+8.902130E-06,-9.846304E+01,+8.417960E-01
+1.757812E+01,-9.802121E-06,-6.620717E-06,-9.854134E+01,-2.547543E+00
+1.782227E+01,-2.602065E-07,-1.607179E-06,-1.157663E+02,-1.731306E+00
+1.806641E+01,-5.784005E-07,-4.535684E-07,-1.226739E+02,-2.476575E+00
+1.831055E+01,+7.504725E-06,+4.799862E-06,-1.010040E+02,+5.690143E-01
+1.855469E+01,+5.691268E-07,+3.696981E-06,-1.085413E+02,+1.418052E+00
+1.879883E+01,-9.507205E-06,-8.194406E-06,-9.802621E+01,-2.430222E+00
+1.904297E+01,+3.895912E-06,+6.758255E-06,-1.021572E+02,+1.047860E+00
+1.928711E+01,+5.502074E-07,-8.982653E-06,-1.009156E+02,-1.509621E+00
+1.953125E+01,+3.622559E-07,+1.195071E-05,-9.844814E+01,+1.540493E+00
+1.977539E+01,+1.804122E-06,-7.332010E-06,-1.024402E+02,-1.329528E+00
+2.001953E+01,-9.285883E-07,+3.922433E-06,-1.078921E+02,+1.803254E+00
+2.026367E+01,-2.993683E-06,-5.962258E-06,-1.035154E+02,-2.036127E+00
+2.050781E+01,-1.474476E-06,+1.089065E-05,-9.918004E+01,+1.705367E+00
+2.075195E+01,+7.590686E-06,-1.138183E-05,-9.727776E+01,-9.826233E-01
+2.099609E+01,-5.522576E-06,+3.717537E-06,-1.035341E+02,+2.549113E+00
+2.124023E+01,+3.381394E-06,+9.228958E-06,-1.001499E+02,+1.219596E+00
+2.148438E+01,+3.774277E-07,-1.047955E-05,-9.958752E+01,-1.534796E+00
+2.172852E+01,-6.560676E-06,+3.066108E-06,-1.028031E+02,+2.704407E+00
+2.197266E+01,+6.768445E-06,+3.420812E-07,-1.033791E+02,+5.049763E-02
+2.221680E+01,-5.892373E-06,-5.019109E-07,-1.045628E+02,-3.056618E+00
+2.246094E+01,+4.195107E-06,+8.929410E-07,-1.073527E+02,+2.097231E-01
+2.270508E+01,+2.984217E-06,+5.657568E-06,-1.038813E+02,+1.085412E+00
+2.294922E+01,-7.912003E-06,-8.343068E-06,-9.878747E+01,-2.329682E+00
+2.319336E+01,+9.482525E-06,-1.528377E-06,-1.003501E+02,-1.598039E-01
+2.343750E+01,-5.961039E-06,+5.987444E-06,-1.014640E+02,+2.353985E+00
+2.368164E+01,+2.396038E-06,-2.247801E-06,-1.096683E+02,-7.534879E-01
+2.392578E+01,-4.915488E-06,+6.722696E-06,-1.015891E+02,+2.202142E+00
+2.416992E+01,+7.620945E-06,-1.146422E-05,-9.722374E+01,-9.841157E-01
+2.441406E+01,+1.711188E-06,+7.829805E-06,-1.019223E+02,+1.355631E+00
+2.465820E+01,-6.987897E-06,-1.309390E-07,-1.031115E+02,-3.122857E+00
+2.490234E+01,+2.172948E-06,-8.369267E-06,-1.012629E+02,-1.316771E+00
+2.514648E+01,+3.598912E-06,+7.161524E-06,-1.019220E+02,+1.105123E+00
+2.539062E+01,-7.113628E-06,+4.032157E-06,-1.017482E+02,+2.625926E+00
+2.563477E+01,+5.873280E-06,-8.252951E-06,-9.988824E+01,-9.522889E-01
+2.587891E+01,-3.306314E-06,+4.531561E-06,-1.050215E+02,+2.201126E+00
+2.612305E+01,+9.293999E-07,-5.278700E-06,-1.054169E+02,-1.396516E+00
+2.636719E+01,+1.791811E-06,+1.157414E-07,-1.149161E+02,+6.450503E-02
+2.661133E+01,-4.362835E-06,+4.072974E-06,-1.044826E+02,+2.390542E+00
+2.685547E+01,+4.958335E-06,+4.965312E-06,-1.030769E+02,+7.861012E-01
+2.709961E+01,+6.069902E-07,-1.435346E-05,-9.685310E+01,-1.528533E+00
+2.734375E+01,-2.273554E-06,+1.078415E-05,-9.915543E+01,+1.778577E+00
+2.758789E+01,-4.815405E-06,-1.161403E-06,-1.061018E+02,-2.904928E+00
+2.783203E+01,+5.274384E-06,+4.570731E-06,-1.031238E+02,+7.140472E-01
+2.807617E+01,-2.523861E-06,-1.264075E-05,-9.779477E+01,-1.767866E+00
+2.832031E+01,+2.474733E-06,+1.397968E-05,-9.695604E+01,+1.395588E+00
+2.856445E+01,-1.442926E-06,-1.255357E-05,-9.796765E+01,-1.685236E+00
+2.880859E+01,+2.232602E-06,+1.264562E-05,-9.782790E+01,+1.396046E+00
+2.905273E+01,+4.665443E-07,-9.958612E-06,-1.000265E+02,-1.523982E+00
+2.929688E+01,-3.620237E-06,+4.601562E-06,-1.046495E+02,+2.237400E+00
+2.954102E+01,+3.828534E-06,-1.240918E-06,-1.079055E+02,-3.134391E-01
+2.978516E+01,-8.623138E-06,-1.322820E-06,-1.011857E+02,-2.989376E+00
+3.002930E+01,+1.097411E-05,+3.022020E-06,-9.887516E+01,+2.687168E-01
+3.027344E+01,-3.639938E-07,-1.443245E-06,-1.165454E+02,-1.817849E+00
+3.051758E+01,-6.321607E-06,+1.321987E-06,-1.037976E+02,+2.935441E+00
+3.076172E+01,+3.732107E-06,-3.901083E-07,-1.085137E+02,-1.041494E-01
+3.100586E+01,-3.963351E-06,-2.044564E-06,-1.070140E+02,-2.665332E+00
+3.125000E+01,+1.993724E-06,+3.737678E-06,-1.074605E+02,+1.080777E+00
+3.149414E+01,+7.763581E-06,-3.260126E-06,-1.014934E+02,-3.975647E-01
+3.173828E+01,-1.004409E-05,+2.005620E-06,-9.979198E+01,+2.944503E+00
+3.198242E+01,+4.801703E-07,+4.136598E-06,-1.076090E+02,+1.455235E+00
+3.222656E+01,+5.235395E-06,-1.112091E-05,-9.820782E+01,-1.130805E+00
+3.247070E+01,+3.686325E-06,+5.706158E-06,-1.033584E+02,+9.972201E-01
+3.271484E+01,-6.875638E-06,+9.455537E-07,-1.031724E+02,+3.004928E+00
+3.295898E+01,+6.472570E-06,-2.841020E-06,-1.030133E+02,-4.136120E-01
+3.320312E+01,-2.936798E-06,+1.504728E-06,-1.096301E+02,+2.668098E+00
+3.344727E+01,-2.936443E-07,+1.444323E-06,-1.166308E+02,+1.771372E+00
+3.369141E+01,-3.347501E-06,+1.877694E-06,-1.083175E+02,+2.630401E+00
+3.393555E+01,+8.993379E-06,-8.750691E-06,-9.802842E+01,-7.717219E-01
+3.417969E+01,-1.266048E-05,+1.372907E-05,-9.457455E+01,+2.315724E+00
+3.442383E+01,+1.466946E-06,-1.201936E-05,-9.833816E+01,-1.449348E+00
+3.466797E+01,+1.033620E-05,+1.623170E-06,-9.960698E+01,+1.557653E-01
+3.491211E+01,-7.721680E-06,-7.819335E-09,-1.022458E+02,-3.140580E+00
+3.515625E+01,+4.423205E-07,+3.914027E-06,-1.080924E+02,+1.458265E+00
+3.540039E+01,+5.970546E-06,-4.987748E-06,-1.021806E+02,-6.959522E-01
+3.564453E+01,-4.390650E-06,+3.135412E-06,-1.053598E+02,+2.521459E+00
+3.588867E+01,-3.425175E-06,-5.057147E-06,-1.042822E+02,-2.166120E+00
+3.613281E+01,+4.587289E-06,+1.267375E-05,-9.740723E+01,+1.223514E+00
+3.637695E+01,+1.390559E-06,-1.237734E-05,-9.809297E+01,-1.458918E+00
+3.662109E+01,+3.067440E-06,+5.508133E-06,-1.040068E+02,+1.062676E+00
+3.686523E+01,-7.827793E-06,-5.391462E-07,-1.021067E+02,-3.072825E+00
+3.710938E+01,+2.174755E-06,-5.617218E-06,-1.044030E+02,-1.201409E+00
+3.735352E+01,-1.012870E-06,-8.822898E-07,-1.174368E+02,-2.424988E+00
+3.759766E+01,+2.322140E-06,+5.760234E-06,-1.041372E+02,+1.187592E+00
+3.784180E+01,+1.740762E-07,-5.113187E-08,-1.348258E+02,-2.856971E-01
+3.808594E+01,-1.676120E-06,+1.228582E-06,-1.136464E+02,+2.509066E+00
+3.833008E+01,+1.541897E-06,-5.103012E-06,-1.054640E+02,-1.277364E+00
+3.857422E+01,+1.624123E-06,+6.554935E-06,-1.034099E+02,+1.327917E+00
+3.881836E+01,-8.187186E-06,-4.577480E-06,-1.005560E+02,-2.631788E+00
+3.906250E+01,+8.722632E-06,-3.887219E-06,-1.004003E+02,-4.192285E-01
+3.930664E+01,+5.175885E-07,+4.394645E-06,-1.070817E+02,+1.453559E+00
+3.955078E+01,-5.391238E-06,+1.572637E-06,-1.050116E+02,+2.857766E+00
+3.979492E+01,+1.935402E-06,-5.580343E-06,-1.045735E+02,-1.236953E+00
+4.003906E+01,-3.185205E-06,+4.167450E-06,-1.056046E+02,+2.223390E+00
+4.028320E+01,+4.174522E-06,-5.978056E-06,-1.027438E+02,-9.612070E-01
+4.052734E+01,+9.482114E-07,+1.424270E-05,-9.690895E+01,+1.504319E+00
+4.077148E+01,-4.129093E-06,-1.680232E-05,-9.523795E+01,-1.811767E+00
+4.101562E+01,+7.517637E-07,+9.235283E-06,-1.006623E+02,+1.489574E+00
+4.125977E+01,+5.779344E-06,-5.291379E-06,-1.021183E+02,-7.413496E-01
+4.150391E+01,-6.493975E-06,+2.815947E-06,-1.030015E+02,+2.732440E+00
+4.174805E+01,+1.125824E-07,-4.604318E-06,-1.067341E+02,-1.546350E+00
+4.199219E+01,-3.150290E-06,+9.012905E-06,-1.004021E+02,+1.907053E+00
+4.223633E+01,+9.573047E-06,-6.929977E-06,-9.854903E+01,-6.265901E-01
+4.248047E+01,-1.320904E-05,+3.364364E-06,-9.730960E+01,+2.892194E+00
+4.272461E+01,+1.077575E-05,-1.464664E-06,-9.927155E+01,-1.350944E-01
+4.296875E+01,-9.495746E-06,+6.783334E-06,-9.865878E+01,+2.521297E+00
+4.321289E+01,+4.587126E-06,-7.339970E-06,-1.012542E+02,-1.012232E+00
+4.345703E+01,+4.310817E-06,+4.089408E-06,-1.045215E+02,+7.590468E-01
+4.370117E+01,-5.163751E-06,-5.851777E-06,-1.021533E+02,-2.293816E+00
+4.394531E+01,+1.413385E-06,+4.256007E-06,-1.069656E+02,+1.250164E+00
+4.418945E+01,+6.140630E-07,-1.737356E-06,-1.146910E+02,-1.231054E+00
